speaker,predicted,score,correct,gender,age,dialect,micro_make,micro_type,sampling_rate
anonymous,joBesancon,0.42681456,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,JeanMarounTorbey,0.43900472,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,dima,0.43048963,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,vince,0.44320804,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Loc,0.45978996,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,avescera,0.46158347,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,JulienFlajollet,0.41869396,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,fmortgat,0.41883636,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,avescera,0.43942425,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,avescera,0.45305854,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,benjar,0.45225108,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ff561,0.41597337,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,pancrator,0.38451767,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,thosoum,0.4703765,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,CdricVasseuraliasBeepMaster,0.4188407,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,JonathanMM,0.4017729,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,pancrator,0.37174335,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Renaud,0.4625889,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,fmortgat,0.43797576,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,etcaetera,0.36593163,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,etcaetera,0.46099138,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Gryphus,0.39030206,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,etcaetera,0.48211068,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,courforest,0.47189862,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,courforest,0.5045879,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,courforest,0.5348385,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,sissou,0.46582824,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,girdin,0.4821443,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,FAbrice,0.50426567,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,courforest,0.48499423,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,RyuKahles,0.49973115,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,courforest,0.49272758,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Franck,0.48979545,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,courforest,0.5129235,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Franck,0.3888368,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,hLx,0.42476624,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Schreu,0.43436545,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,mad,0.4038824,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.49667627,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.6473818,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,test,0.40683186,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,PengouinPdt,0.444625,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.6006143,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.513371,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.5506834,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.48567796,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.6572654,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.5879177,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.5971105,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.6160056,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.50591505,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.53415763,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.5115452,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.4673761,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.5659456,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.5425346,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.531563,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.51985794,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.58856547,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.63492477,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.55307525,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.43793502,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Ben,0.5158932,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.58025265,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.63372374,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.538,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.6098639,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.545836,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ThinkroSystem,0.6801155,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,chris,0.3949777,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,TTH,0.39765418,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,DF4ze,0.42631388,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,JeanCharles,0.48594037,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,JeanCharles,0.4911018,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,kolyawe,0.4316709,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,JeanCharles,0.44584316,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,JeanCharles,0.48860413,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,DF4ze,0.4958535,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,DF4ze,0.44623306,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,christophako,0.43835402,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,hLx,0.44196853,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Franck,0.42293745,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Franck,0.48727798,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,christophako,0.46825802,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Franck,0.48041713,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,christophako,0.453492,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,christophako,0.43805617,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Nigao,0.4457417,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,dada,0.46168914,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,dada,0.42229432,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,hLx,0.44770208,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,dada,0.43687528,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,dada,0.41893938,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,christophako,0.5101103,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ZG,0.3949808,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Franck,0.43175223,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Franck,0.44570303,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,christophako,0.44993466,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,aznur,0.49351555,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Thomas,0.39515054,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.48572636,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,aznur,0.5217784,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,aznur,0.5133986,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,aznur,0.5083427,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,aznur,0.52100825,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,aznur,0.5575143,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,aznur,0.51927495,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,aznur,0.63844323,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,aznur,0.5907558,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,severine,0.45684302,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,severine,0.42171857,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,THEVENIN,0.5237112,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,THEVENIN,0.4702853,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,THEVENIN,0.5310973,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,THEVENIN,0.41732025,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,THEVENIN,0.52499557,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,THEVENIN,0.35295743,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,THEVENIN,0.40796733,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,THEVENIN,0.4510893,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Agoniste,0.74144393,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Agoniste,0.6649221,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Agoniste,0.75945383,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Agoniste,0.7800979,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Agoniste,0.6464027,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Agoniste,0.72722113,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Agoniste,0.7837681,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Agoniste,0.7887715,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Agoniste,0.6328079,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Agoniste,0.7119898,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,pierot13ans,0.44676012,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ManonMcGuigan,0.44061464,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,clochette,0.47478646,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Hortense,0.42075944,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,clochette,0.4663608,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Hortense,0.35554582,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,pierot13ans,0.3625391,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Hortense,0.4815546,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,philippea,0.4569224,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,JacquesHoschtettler,0.49419227,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ManonMcGuigan,0.4465633,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,pierot13ans,0.4576398,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,mad,0.3776161,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,JeanMarounTorbey,0.41707304,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,phil_be,0.43948343,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,xav973,0.4506951,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,phil_be,0.5578689,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,mad,0.5296526,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,joBesancon,0.47522992,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,mad,0.5076407,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Tuux,0.58801997,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Tuux,0.61231303,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Tuux,0.65149677,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Tuux,0.49115187,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Tuux,0.6045488,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Tuux,0.62155724,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Tuux,0.5979649,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Tuux,0.6104214,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.68748933,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.80894506,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Tuux,0.57752943,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Tuux,0.6588664,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.7459742,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.7763113,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.7563989,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.8005929,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.828805,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.81705976,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.7209616,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.82328194,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.75895655,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.7566267,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.7721417,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.7164811,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.81723934,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.8237396,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.74554044,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.7886034,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.7780293,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.81169003,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,noz,0.74274975,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,noz,0.73155344,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,noz,0.7684921,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,noz,0.7516566,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,noz,0.76350784,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,noz,0.7325468,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,noz,0.72572005,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,noz,0.7847535,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
